"storm_id","prob"
17,2.84149993201868e-07
18,9.99908641845e-06
19,4.4478182917449e-05
20,6.82172112057651e-05
21,0.00106395676891962
22,0.00219238566051278
23,0.000221749678925032
24,0.00223780392814182
25,6.60437349451994e-07
26,7.71135429921363e-06
27,8.15659034140247e-05
28,0.000308449475492485
29,0.000523097625234785
30,0.000423680424972855
31,0.0015827080476179
32,0.0015469735978982
33,6.62458132761959e-07
34,3.04407423879889e-05
35,4.64982960034564e-05
36,4.25341463688457e-05
37,0.000619251028794744
38,0.000695166263371625
39,0.00040298083797544
40,0.00244525175555847
56,3.48210209524602e-06
57,7.75391969983141e-06
58,4.38446212159777e-06
59,0.000449901595311847
60,0.000573408903812489
61,0.00752175869730049
62,0.0013035099779179
63,4.98720533428959e-06
64,4.97203636675441e-05
65,0.000209916538453626
66,0.00169126521368753
67,0.000347573083397463
68,0.00561951226686585
69,0.00402996813033913
70,1.76823469636449e-05
71,0.000166757654757292
72,0.000142842879757123
73,7.21048650592931e-05
74,0.00198863645232162
75,0.0097311325069189
76,0.00156799149313545
77,1.20065750072074e-05
78,6.58929169148714e-05
79,0.000240853903174532
80,0.000942558086227465
81,0.000861720112203537
82,0.005166587864931
83,0.00484920530799042
84,2.56250645622645e-05
85,2.41754996868775e-05
86,5.48843313765745e-05
87,0.000708714923520643
88,0.00197205836410501
89,0.00203808780707114
90,0.00183629171995766
91,4.33053877657663e-06
92,2.47810963307746e-06
93,0.000275548977784339
94,0.000243582358176347
95,0.00158815176063176
96,0.00213306608684913
97,0.00287146104515722
98,1.17773166158571e-05
99,8.98820912212224e-05
100,5.95346349976891e-05
101,0.0001715701594487
102,0.00116891680656899
103,0.00278641500641222
104,0.00435098640761816
119,4.10623624885924e-06
120,1.74537266899238e-06
121,1.31165049072881e-05
122,0.000562512717083767
123,0.00046536660329435
124,0.000597437980962811
125,0.00573717753033553
126,0.000678550425689974
127,9.79351324567752e-09
128,6.15084365739264e-06
129,1.0981320258344e-05
130,7.45915719320712e-06
131,0.00336221702622825
132,0.00316333748981356
133,0.00422412020705607
134,2.85402813955368e-05
135,6.30063540799926e-07
136,6.31954862253921e-08
137,6.97087232906866e-05
138,0.00067650965734214
139,0.00175167891376854
140,0.000508549581994443
141,0.00605306181586491
142,0.000817158053447579
143,5.95455171790628e-08
144,7.6650667910425e-06
145,5.1083261395418e-05
146,0.00233941397811616
147,0.000320250684308441
148,0.00514886352653548
149,0.00402590503430006
150,0.0040514639652696
151,6.39133706039214e-07
152,2.31442926556899e-05
153,0.000259540009027173
154,0.00020929799663342
155,0.000485595951688341
156,0.0065649856241463
157,0.00514998066550753
158,0.00707484438671033
159,2.19873507710199e-07
160,9.79495410864727e-05
161,2.0952845414549e-05
162,0.000420020376551549
163,0.000259711873385082
164,0.00533987101573852
165,0.00969951829476358
166,0.00127524643759935
167,1.94137800698809e-05
168,2.11165783136677e-06
169,9.17686623488381e-05
170,0.00124778168936652
171,0.000959372303363878
172,0.0041895910242435
173,0.00467587269805015
174,0.00182765757493748
175,1.59768817512653e-07
176,3.97009917847128e-05
177,9.01851185105214e-05
178,0.0008423658344542
179,0.000661035581646484
180,0.00351042567112639
181,0.00553670490921603
182,0.00272620126906571
183,1.80489389768025e-06
184,5.68724053056907e-05
185,1.58522170984494e-05
186,0.00068830922990934
187,0.00139325177885843
188,0.00273350672290489
189,0.00114075166183888
190,0.00326460327361127
191,2.26168459035898e-05
192,4.8427243932395e-05
193,0.000124838560857812
194,7.81524779089727e-05
195,0.00131147028679925
196,0.00378338068418022
197,0.00650640292603242
198,0.00310005620723461
199,5.63890333636777e-06
200,1.44305848575564e-05
201,0.000104119166996634
202,9.92677120517505e-05
203,0.00290321410749636
204,0.00174388892753263
205,0.00470523895882341
206,0.00478580246406655
207,3.59931858487235e-06
208,2.79203700259618e-05
209,3.99842661846427e-05
210,0.000684196561077914
211,0.000999529473923456
212,0.00526103288423613
213,0.0027357827660417
214,0.00249166224378505
223,4.06696145001019e-06
224,0.000164407178044663
225,0.00285900787850434
226,0.00505648362394979
227,0.00538234655338557
228,0.00898353254036354
229,0.0177789725954183
230,4.33834272307684e-06
231,9.0537277083789e-05
232,1.24205455015384e-05
233,0.00020444497085055
234,0.00605727214477041
235,0.00226690063026025
236,0.000898558972174126
237,2.65069498288544e-05
238,4.51963335163209e-05
239,7.89489103743794e-05
240,0.000140544082569623
241,0.00135694092491957
242,0.00823559636778223
243,0.00350828067369989
244,5.40030950962378e-06
245,3.57056818275706e-06
246,0.00015493582537314
247,0.000801580090920457
248,0.0041788412125567
249,0.00140481878201364
250,0.00690914148293539
251,5.12969580650227e-07
252,4.48810066373336e-05
253,0.000818050980213834
254,2.99830571720423e-05
255,0.00104243009535321
256,0.00291274810544156
257,0.00883206109032077
258,8.43617737774324e-06
259,5.62134392384939e-06
260,0.000345305917861711
261,0.00045556972142984
262,0.00139971027596698
263,0.00748711384733852
264,0.00073559601471862
265,9.06929801226914e-06
266,1.42382018379753e-06
267,0.000179847719323347
268,0.00098263511268922
269,7.40448869660431e-05
270,0.00264169662806523
271,0.00281885865119995
272,1.10360482201961e-05
273,5.63482129634843e-05
274,7.55233771766918e-05
275,0.000499133482324228
276,0.00376417358873303
277,0.00515507233789124
278,0.00680519940030813
279,1.44117110147908e-06
280,4.90252532302097e-05
281,0.00091306313141853
282,0.000223769339085512
283,0.00101370313734192
284,0.00357181334681821
285,0.00743707027866192
286,5.41042310674783e-06
287,1.04321278573915e-05
288,0.000359923022675728
289,0.00074818018480421
290,0.00337506290549013
291,0.00174060989621873
292,0.00767772990243105
293,9.87497745204632e-06
294,3.50871238811477e-05
295,0.000202710681624995
296,0.00128848341509973
297,0.0048460480745576
298,0.0124653823515034
299,0.00577903778699305
300,3.41459817899164e-05
301,5.37731087005445e-05
302,1.0625592359615e-05
303,0.000291163995374475
304,0.00264302323988092
305,0.00380900072580819
306,0.0030045669479203
307,3.08023256924201e-06
308,0.000238558551808649
309,0.00016687209199518
310,0.00116576872082977
311,0.000331800781261078
312,0.00549050925722205
313,0.00520992834366119
314,1.97191338315609e-06
315,2.53694943306454e-05
316,0.000339083878290932
317,0.0015406932396787
318,0.00077736952228037
319,0.00615930830859403
320,0.00457134787214801
328,2.53465484225658e-06
329,2.00828084128022e-05
330,9.27639980972481e-06
331,0.000391731729633576
332,0.00250054826101331
333,0.000837591429955583
334,0.0050908595826631
335,0.000508624892664232
336,1.01669897236717e-05
337,4.93607552879047e-07
338,6.52622978668884e-05
339,0.000489858803414185
340,0.000163021250829569
341,0.0116821272798929
342,0.00438945738329653
343,0.00181173560005502
344,1.56873765684685e-06
345,7.62631246677231e-06
346,7.24924024265347e-06
347,0.000941326293784713
348,0.000298426748983019
349,0.00961381575436836
350,0.00289728280986619
351,0.00238130498617894
352,1.42030387006068e-07
353,1.06337568167086e-05
354,2.13473221406459e-05
355,0.000537600569257657
356,0.000405354792609648
357,0.00161366804943122
358,0.00522665124211377
359,0.00111257277055777
360,2.21841147297697e-06
361,1.01861329100236e-07
362,0.000171489100054569
363,4.69955079273864e-05
364,0.00151909218296035
365,0.00224549110693063
366,0.000515990808896777
367,0.00509682058971497
368,2.23438455718505e-06
369,3.95410525406825e-06
370,7.65106524358926e-05
371,0.000115075875099114
372,0.00225746464149198
373,0.00208686651868663
374,0.00435696648623707
375,0.000361316812758304
376,8.32989651958456e-06
377,1.18483936277716e-05
378,0.000152730904326527
379,3.08559661734607e-05
380,0.00128495007226841
381,0.00048425237943797
382,0.00237865667499567
383,0.00341989866767226
384,3.30738840017321e-05
385,0.000126789355108594
386,0.000179805568914175
387,0.000470986510315047
388,0.00723124551027718
389,0.0159089316639356
390,0.00669958879900745
391,0.0176058188107112
392,1.42169591509444e-06
393,0.000133730237807553
394,0.00020154910707158
395,0.00043829086986252
396,0.000730309282233631
397,0.00281891045443377
398,0.000652743900607447
399,0.00397204870855787
400,1.95608312340635e-06
401,2.27091532408943e-05
402,0.000801526207956069
403,8.30429252800511e-05
404,0.000521327271919623
405,0.00594717842672387
406,0.00395052918740551
407,0.00970107474998651
408,1.08368351482775e-05
409,0.000273724162859582
410,7.93959226431536e-05
411,0.0012123449380429
412,0.000703032630297089
413,0.0124737227892383
414,0.00837311567706111
415,0.00806000296329571
416,3.79097124598535e-07
417,9.87257666459554e-06
418,0.000541075229278322
419,0.00152624205401338
420,0.00107078990757573
421,0.000470165262815874
422,0.00534042643805004
423,0.00843913086114764
424,1.00668963554245e-05
425,2.39309894742462e-05
426,6.93087752566172e-05
427,0.000131831837892783
428,0.000766323377497065
429,0.00602761850036249
430,0.00533104728727988
431,0.00251202848611063
432,1.44015547483228e-06
433,6.95895652317495e-06
434,0.000228681655863243
435,0.00030127859498204
436,0.000381058007904823
437,0.00669997787349598
438,0.00418493581188389
439,0.0056835898299152
440,7.50914227580649e-05
441,1.88070538420632e-05
442,0.00013323607963391
443,0.00235096525249742
444,0.00282281734331402
445,0.00746145840374126
446,0.0192089047427203
447,0.00932222736922974
448,1.22971804026305e-05
449,8.95205233063162e-05
450,4.2283006408151e-05
451,0.000472149599048542
452,0.00630056865484756
453,0.00425098038429354
454,0.00114467163865479
455,1.47495057231813e-06
456,2.98255263902373e-06
457,0.000353982755729095
458,0.00196124766614603
459,0.00318043613132648
460,0.000181320337108535
461,0.00109811893923662
462,2.99348089660889e-06
463,3.63825102888079e-06
464,0.000268883439197043
465,0.000794754608096943
466,0.00270014858052424
467,0.000289729112922246
468,0.00138584355011391
469,4.76308103716723e-06
470,1.72735349209468e-06
471,0.000900948214627107
472,0.000761326391240523
473,0.000570838563297527
474,0.00396153829460189
475,0.000218458881970372
476,7.33006049555676e-06
477,1.88814540696822e-06
478,1.78334404581655e-05
479,0.00075063184496383
480,0.0014542903441833
481,0.000386427625193171
482,0.00486728357669679
483,8.61931386378975e-07
484,8.55703004217285e-05
485,1.51269782184124e-05
486,0.000563633408019865
487,0.000146480963775185
488,0.00280926010066077
489,0.00384724054836754
490,1.92151332914253e-05
491,8.73799372240616e-05
492,6.8899001773504e-06
493,0.000418004197618409
494,0.00387374996557656
495,0.00162527051467893
496,0.00435659525203542
497,1.31991028517404e-05
498,2.59493256875371e-05
499,0.00133462655566441
500,0.00139720216468671
501,0.000329917914588812
502,0.00259095854093869
503,0.00771854111535089
504,2.43791245511866e-05
505,1.88400368455993e-05
506,0.000206456325610463
507,4.51272189425536e-05
508,0.00316651730863482
509,0.00247250007614786
510,0.00696433506769521
511,2.54347615110046e-05
512,0.000200187568055803
513,8.48769598609553e-05
514,0.00142592677567925
515,0.00379504877038364
516,0.00667856669397639
517,0.00448200223559119
518,4.67705929566166e-06
519,0.000119968228931867
520,3.85148520592308e-05
521,0.00195368268469557
522,0.00345584338439099
523,0.00423640209797778
524,0.00391223573285506
525,1.69331090520684e-06
526,1.72222613100565e-05
527,0.000165756661973597
528,0.00163041957559236
529,0.00297221570422367
530,0.00128355337726631
531,0.00297513772639767
532,2.16244760594748e-05
533,6.91762122406897e-05
534,0.000263080119270441
535,0.002631807101188
536,0.00328995186412721
537,0.00345890144483091
538,0.0105477133008929
539,1.26328448078396e-05
540,4.03410434726572e-05
541,5.4345973285385e-05
542,0.000940451299310666
543,0.00373429475646155
544,0.00850464476622983
545,0.00173787670893104
546,2.57783489676507e-07
547,1.0473242820342e-05
548,3.2771306768006e-05
549,0.000447738303418514
550,0.000940527282211309
551,0.000416452943399504
552,0.000540910297307531
553,0.00384309418101665
554,1.16012547302301e-06
555,2.08638057460327e-05
556,6.69888623977305e-05
557,0.000105423652560227
558,0.000212380917666442
559,0.00227451390864255
560,0.00308752604064161
561,0.00330240000248023
562,2.43629519427813e-06
563,1.62955735307958e-06
564,0.000107109154175061
565,8.91476625981903e-05
566,0.00109841823570848
567,0.000701805651978884
568,0.00115066221293829
569,0.00135645124230395
570,3.30241693620114e-06
571,2.85226925561436e-05
572,2.02914954347667e-05
573,0.000448488914702528
574,0.000172379502775636
575,0.00214674718333742
576,0.00582378471689313
577,0.00261713309488311
578,7.1188346825089e-08
579,2.54829780145856e-05
580,2.21300374521644e-05
581,0.000573366132229314
582,0.000108538098462202
583,0.0027447654449487
584,0.0012652141778145
585,0.00156662640836873
586,5.4556933096449e-06
587,2.99052389619835e-05
588,4.69557829646174e-06
589,0.000177157938429798
590,0.0017311558664848
591,0.00215550449529015
592,0.00396181409302812
593,0.00117206963461215
594,3.06195625988692e-05
595,2.86524638862864e-05
596,9.72161365548115e-05
597,6.82975862673757e-06
598,0.000888078861413676
599,0.00503616844723516
600,0.00359208319467182
601,0.00182758195488293
602,4.07378626949533e-05
603,5.47904996509947e-06
604,6.64562275649771e-05
605,0.000328159452438476
606,0.00279365237830605
607,0.00104654699178708
608,0.00780682271808738
609,0.00228276637872027
610,2.8227462545071e-07
611,3.10346344761017e-05
612,0.000252318607325343
613,0.000358194424580917
614,0.0027339248733859
615,0.00143427334394926
616,0.000458695668330604
617,0.00319965559308539
618,1.91448376142838e-06
619,2.12524075124925e-06
620,4.7382117360969e-05
621,0.000233315052534323
622,0.00198303199558325
623,0.000298719094585691
624,0.00219569749398435
625,2.92182306487064e-06
626,3.90080228603126e-05
627,5.48322643097267e-05
628,0.000261862859978356
629,0.00130083441916006
630,0.00355436169553242
631,0.000288726538547894
632,1.04713500183083e-05
633,0.000125548622571123
634,5.04982484041557e-05
635,4.09332644057985e-05
636,0.00207371318448179
637,0.000853936990028507
638,0.0023740430129141
639,2.20502529593086e-05
640,3.17524484811924e-05
641,5.01544261695509e-05
642,0.000234898855204824
643,0.00267447902087451
644,0.00463640679001702
645,0.00302154331530245
